Identificador;ual_prov;ual_estr;ual_segm;al_ncues;gv_superficie_ha;gv_k1001;gv_k1002;gv_k1003;gv_trs;gv_trc;gv_tro;gv_znd;gv_tn;fact_exp_fin
05015901041060003;COTOPAXI;01;04106;0003;,5;7;3;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,7737893816198
05015901041060009;COTOPAXI;01;04106;0009;,27;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,8998570502208
05015901043690013;COTOPAXI;01;04369;0013;2,37;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,81434362656444
05016201044140001;COTOPAXI;01;04414;0001;10,5;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,949422832337065
05016201045640003;COTOPAXI;01;04564;0003;10,53;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,85744632089774
05015901049130001;COTOPAXI;01;04913;0001;1,1;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,5064416205818
05015901049130010;COTOPAXI;01;04913;0010;1,25;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,0942755320901
05016201053390001;COTOPAXI;01;05339;0001;5,44;17; ;17;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,36583920637399
05016201053390003;COTOPAXI;01;05339;0003;1,82;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,8753384602814
05016201053650003;COTOPAXI;01;05365;0003;7;4;3;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,24984220296621
05016201053650004;COTOPAXI;01;05365;0004;4,78;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,25410644990498
05016201053650005;COTOPAXI;01;05365;0005;7,27;16;6;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,1064353438113
05016201053650008;COTOPAXI;01;05365;0008;5,6;15;7;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,03509799000822
05016201055260002;COTOPAXI;01;05526;0002;,52;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,4588622920122
05016201055260003;COTOPAXI;01;05526;0003;3;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,0479473909539
05016201055260005;COTOPAXI;01;05526;0005;4,57;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,3198955186308
05016201056800006;COTOPAXI;01;05680;0006;3;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,962727687447
05016201056800007;COTOPAXI;01;05680;0007;2,5;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,6711208206446
05075001058290002;COTOPAXI;01;05829;0002;,79;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,6206186372283
05075001058290004;COTOPAXI;01;05829;0004;1,07;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,9009063410541
05075001058290005;COTOPAXI;01;05829;0005;1,15;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,6290058718078
05075001058290009;COTOPAXI;01;05829;0009;,71;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,33456730580918
05075201061150002;COTOPAXI;01;06115;0002;3,61;16; ;16;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,5969107165668
05016201061280001;COTOPAXI;01;06128;0001;3,66;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,168895068109
05016201062750004;COTOPAXI;01;06275;0004;9,23;12; ;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,3045990207273
05015601064480003;COTOPAXI;01;06448;0003;1,42;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,98701721911617
05015601064480010;COTOPAXI;01;06448;0010;20;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,0654725745270065
05015601068990003;COTOPAXI;01;06899;0003;,15;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,4228476086107
05016201070940002;COTOPAXI;01;07094;0002;3;16;4;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,7658903501863
05016201070940003;COTOPAXI;01;07094;0003;2;19; ;19;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,7974875190455
05016201070940004;COTOPAXI;01;07094;0004;2;4;4; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,8731822150944
05016201070940005;COTOPAXI;01;07094;0005;2;35;15;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,9866785066801
05016201070940006;COTOPAXI;01;07094;0006;2;30;10;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,0605326719703
05016201070940007;COTOPAXI;01;07094;0007;2;19;4;15;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,7391863602296
05016201070940008;COTOPAXI;01;07094;0008;2;18;8;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,7763203721944
05016201070940009;COTOPAXI;01;07094;0009;2,6;13;3;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,9480027994536
05016201071930006;COTOPAXI;01;07193;0006;7,53;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,9368718277993
05075201073290001;COTOPAXI;01;07329;0001;,75;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;65,4155464888925
05075201073290003;COTOPAXI;01;07329;0003;2,2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,9656264996847
05016201073630003;COTOPAXI;01;07363;0003;6,5;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,4978831489062
05016201074270012;COTOPAXI;01;07427;0012;,74;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,5551880920875
05075201077050005;COTOPAXI;01;07705;0005;,68;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,87353692599246
05075101077850001;COTOPAXI;01;07785;0001;13,92;8;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,745467640133781
05075201077870005;COTOPAXI;01;07787;0005;1,6;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,3554491670144
05075201077870012;COTOPAXI;01;07787;0012;13,92;8;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,81247311546289
05065101081320007;COTOPAXI;01;08132;0007;,27;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;95,4610364497616
05065101081320014;COTOPAXI;01;08132;0014;,13;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,9891399056385
05065101081320024;COTOPAXI;01;08132;0024;,04;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;73,0397565075148
05075101081800001;COTOPAXI;01;08180;0001;1,7;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,406518610297
05065101083620020;COTOPAXI;01;08362;0020;1,71;10;10; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,8834314496289
05075101084440007;COTOPAXI;01;08444;0007;,66;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;65,9311916167343
05015601087620011;COTOPAXI;01;08762;0011;1,26;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,0319867638741
05065001087890002;COTOPAXI;01;08789;0002;,49;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;74,7720838819346
05065001087890009;COTOPAXI;01;08789;0009;,38;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,2214677593496
05065001087890023;COTOPAXI;01;08789;0023;1,17;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,18193339956082
05075101088080001;COTOPAXI;01;08808;0001;2,54;20;8;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,68630380866843
05075101088080002;COTOPAXI;01;08808;0002;1,52;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,3940961585755
05075101088080004;COTOPAXI;01;08808;0004;1,05;13;3;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,7565844038603
05075101088080005;COTOPAXI;01;08808;0005;3,22;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,713191064325518
05075101088080010;COTOPAXI;01;08808;0010;3,25;32;12;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,3256024889701
05075101088860001;COTOPAXI;01;08886;0001;6;8;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,10711543724689
05075101090950001;COTOPAXI;01;09095;0001;2,8;8;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,7738881677542
05075101090950002;COTOPAXI;01;09095;0002;1,14;10;2;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,387120675152
05075101090950003;COTOPAXI;01;09095;0003;1,65;11;1;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,2737589273761
05075101090950004;COTOPAXI;01;09095;0004;1,12;16;5;11;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,0638144319873
05075101090950006;COTOPAXI;01;09095;0006;,83;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,7203546252177
05075101090950007;COTOPAXI;01;09095;0007;1,22;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,33541681935858
05075101091010001;COTOPAXI;01;09101;0001;,54;19; ;19;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,9824593417875
05075101091010003;COTOPAXI;01;09101;0003;,77;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,213194081878
05015601091440003;COTOPAXI;01;09144;0003;,3;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,9860109231082
05015601091440005;COTOPAXI;01;09144;0005;,4;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,4568374674564
05015601091440021;COTOPAXI;01;09144;0021;,18;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,119986443534
05015601091440033;COTOPAXI;01;09144;0033;,34;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;65,762875626003
05065001093220001;COTOPAXI;01;09322;0001;1,85;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,9948510653943
05065001093220004;COTOPAXI;01;09322;0004;1,67;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;71,5700564925554
05065001093220007;COTOPAXI;01;09322;0007;,5;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,7633898612701
05065001093220022;COTOPAXI;01;09322;0022;1;12;6;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,6635831691561
05025101096700001;COTOPAXI;01;09670;0001;60;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,78293678713706
05015101097890001;COTOPAXI;01;09789;0001;14,08;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,27034153046623
05015101097890003;COTOPAXI;01;09789;0003;6,02;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,18267960463816
05065001098460001;COTOPAXI;01;09846;0001;12,15;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,714881389462941
05065001098460002;COTOPAXI;01;09846;0002;1,1;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,8544077582297
05065001098460010;COTOPAXI;01;09846;0010;,2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;103,538789968085
05065001098460014;COTOPAXI;01;09846;0014;1,12;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;79,2850316979498
05065001098460016;COTOPAXI;01;09846;0016;,25;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,2983615103746
05015101100570001;COTOPAXI;01;10057;0001;,42;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,95078572637809
05015101100570005;COTOPAXI;01;10057;0005;1,08;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,7117729228464
05065301101230001;COTOPAXI;01;10123;0001;,84;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,00047763671775
05065301101230002;COTOPAXI;01;10123;0002;1,32;25;6;19;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,4882199867517
05065301101230003;COTOPAXI;01;10123;0003;,42;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,7379589920154
05065301101230005;COTOPAXI;01;10123;0005;2,8;20;10;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,0610058022904
05065301101230006;COTOPAXI;01;10123;0006;2,27;23;3;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,7111764221182
05065301101230007;COTOPAXI;01;10123;0007;1,5;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,9334927069157
05065301101230008;COTOPAXI;01;10123;0008;4,75;70;20;50;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,0392337387071
05075101101350001;COTOPAXI;01;10135;0001;1,62;12;2;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,8501440358261
05075101101350002;COTOPAXI;01;10135;0002;5,93;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,9733811314757
05075101104340001;COTOPAXI;01;10434;0001;10,42;16;4;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6444479231785
05065301104680001;COTOPAXI;01;10468;0001;4,31;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,4931809974135
05065301104680002;COTOPAXI;01;10468;0002;1,05;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,5363955464625
05065301104680003;COTOPAXI;01;10468;0003;4,65;40;15;25;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,2204761781226
05065301104680004;COTOPAXI;01;10468;0004;1,55;12;5;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,25515512184497
05015101105490006;COTOPAXI;01;10549;0006;7,66;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,11723272311135
05065201105810001;COTOPAXI;01;10581;0001;,93;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,6131445820458
05065201105810002;COTOPAXI;01;10581;0002;,4;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,8066901728394
05065201105810003;COTOPAXI;01;10581;0003;3,04;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,3639561634941
05045301106110001;COTOPAXI;01;10611;0001;11,93;170;70;100;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,9761523450498
05015801107710001;COTOPAXI;01;10771;0001;,19;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,5675740571141
05015801107710002;COTOPAXI;01;10771;0002;,42;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,7442958255028
05015801107710003;COTOPAXI;01;10771;0003;,06;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,3654209626865
05015801107710015;COTOPAXI;01;10771;0015;,35;8;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,1381500467025
05015801108700007;COTOPAXI;01;10870;0007;2,05;7;6;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,2376263472999
05015801108700011;COTOPAXI;01;10870;0011;,99;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,8069409766488
05015101110970006;COTOPAXI;01;11097;0006;1,25;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,3639237195027
05015101111270017;COTOPAXI;01;11127;0017;,07;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,5963029240759
05015101111270020;COTOPAXI;01;11127;0020;,22;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;73,7575919523061
05015101111270021;COTOPAXI;01;11127;0021;,12;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,92214241952823
05015101111270022;COTOPAXI;01;11127;0022;,51;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,6479390639316
05015101111270023;COTOPAXI;01;11127;0023;,3;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,0261975832167
05015101111270025;COTOPAXI;01;11127;0025;,15;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,8720778966392
05015101111270026;COTOPAXI;01;11127;0026;,2;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,8910821590674
05015101111270029;COTOPAXI;01;11127;0029;,2;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,1932172790601
05015101111270038;COTOPAXI;01;11127;0038;,3;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,8485485614601
05075101113090002;COTOPAXI;01;11309;0002;6,03;12;2;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,9238962971622
05015001117140001;COTOPAXI;01;11714;0001;,55;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,3208171235864
05015001117140015;COTOPAXI;01;11714;0015;,9;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,7756299123786
05015001117140019;COTOPAXI;01;11714;0019;,47;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,3388979500751
05015801117700001;COTOPAXI;01;11770;0001;2,77;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,914716514583
05015801117700002;COTOPAXI;01;11770;0002;2,98;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,98230605764151
05015801117700004;COTOPAXI;01;11770;0004;4,4;25;5;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,6951729022598
05015801117700005;COTOPAXI;01;11770;0005;6,09;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,9556664371546
05015801120410008;COTOPAXI;01;12041;0008;,21;14;4;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,5589820842739
05015801120770003;COTOPAXI;01;12077;0003;4,36;35;10;25;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,2487532815727
05015801120770006;COTOPAXI;01;12077;0006;4,65;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,0899320375248
05015801120780001;COTOPAXI;01;12078;0001;5,68;35;5;30;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,5199043236449
05015801120780002;COTOPAXI;01;12078;0002;2,53;25;7;18;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,0096506840696
05015801120780005;COTOPAXI;01;12078;0005;3,06;35;10;25;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,9511424339946
05015001123150004;COTOPAXI;01;12315;0004;,3;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,4334006803778
05015001123150010;COTOPAXI;01;12315;0010;,16;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,9636822671922
05015001123150011;COTOPAXI;01;12315;0011;,31;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,6483136385537
05015001123150012;COTOPAXI;01;12315;0012;1,36;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,0182284737013
05015001123150016;COTOPAXI;01;12315;0016;,11;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,2711204223605
05015001123150020;COTOPAXI;01;12315;0020;,31;10;5;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;80,0019884559207
05015001123150021;COTOPAXI;01;12315;0021;,05;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,7228045933513
05015001123150022;COTOPAXI;01;12315;0022;,31;20;10;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;96,2613472134785
05015001123150026;COTOPAXI;01;12315;0026;,08;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,5418502416435
05015001123150030;COTOPAXI;01;12315;0030;,44;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;204,927064582816
05015801123610015;COTOPAXI;01;12361;0015;,63;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,1437099990084
05045801125170005;COTOPAXI;01;12517;0005;1,34;6;6; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,3715405660035
05045801125170007;COTOPAXI;01;12517;0007;,39;10;4;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,4206388914598
05045001128280001;COTOPAXI;01;12828;0001;2,56;25;5;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,33095632730102
05045001128280002;COTOPAXI;01;12828;0002;1,04;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,6137028598236
05045001128280004;COTOPAXI;01;12828;0004;1;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,8167215870373
05045001128280005;COTOPAXI;01;12828;0005;,45;37;7;30;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,0355436212086
05045001128280009;COTOPAXI;01;12828;0009;,65;28;5;23;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,7905388534479
05045001128280010;COTOPAXI;01;12828;0010;,58;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,6269506870359
05045001128280011;COTOPAXI;01;12828;0011;,3;23;5;18;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,2897415174668
05045001128280012;COTOPAXI;01;12828;0012;,6;21;6;15;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,1446556824365
05015001128940005;COTOPAXI;01;12894;0005;6,03;15;2;13;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,6698768238717
05015001128940007;COTOPAXI;01;12894;0007;3,35;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,43087704196863
05015001132590004;COTOPAXI;01;13259;0004;,18;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,3027686169762
05015001132590005;COTOPAXI;01;13259;0005;,2;8;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,8465392284547
05015001132590013;COTOPAXI;01;13259;0013;,43;8;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,4869464363978
05015001132590014;COTOPAXI;01;13259;0014;,2;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,1444868801899
05015001132590016;COTOPAXI;01;13259;0016;25,5;35;20;15;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,0082537423316
05045801133180003;COTOPAXI;01;13318;0003;2,76;40;10;30;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,5298543602346
05045801134400001;COTOPAXI;01;13440;0001;4,27;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,6598806116035
05045801134400002;COTOPAXI;01;13440;0002;,29;15;3;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,7757759934172
05045801134400003;COTOPAXI;01;13440;0003;1,82;10; ;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,1915145674471
05045801134400005;COTOPAXI;01;13440;0005;,51;18;2;16;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,0645113553325515
05015001138180004;COTOPAXI;01;13818;0004;1,38;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;45,1313027381922
05015001138180008;COTOPAXI;01;13818;0008;2,63;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,9218456396502
05015001138180009;COTOPAXI;01;13818;0009;4,03;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,10376847962533
05045501138640001;COTOPAXI;01;13864;0001;1,7;3;3; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,6992938139273
05045001143550001;COTOPAXI;01;14355;0001;1,94;15; ;15;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,191897883014
05045001143550002;COTOPAXI;01;14355;0002;,67;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,2743732098922
05045001143550004;COTOPAXI;01;14355;0004;1,49;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,5393915735119
05045001143550005;COTOPAXI;01;14355;0005;,75;9; ;9;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,14111292150714
05045001143550008;COTOPAXI;01;14355;0008;,97;10; ;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,9793944781408
05045001143550009;COTOPAXI;01;14355;0009;,8;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,5021509247384
05045001143550010;COTOPAXI;01;14355;0010;,74;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,3415189698368
05045001143550013;COTOPAXI;01;14355;0013;,86;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,3119477777663
05045001143550014;COTOPAXI;01;14355;0014;,22;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,732743838767
05045001143550016;COTOPAXI;01;14355;0016;1,6;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,7745775870345
05045001143550018;COTOPAXI;01;14355;0018;,72;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,8437911413409
05015701144400008;COTOPAXI;01;14440;0008;,68;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,09984461607455
05015001144670007;COTOPAXI;01;14467;0007;,82;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,3477796283905
05015001144670013;COTOPAXI;01;14467;0013;,58;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,2120024199304
05045001145930001;COTOPAXI;01;14593;0001;,33;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,4964716838486
05045001145930005;COTOPAXI;01;14593;0005;1,42;11; ;11;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,2168489382728
05045001145930006;COTOPAXI;01;14593;0006;,57;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,6369260088689
05045001145930007;COTOPAXI;01;14593;0007;,47;9; ;9;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,92623871263715
05045001148020002;COTOPAXI;01;14802;0002;7,68;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,7604436699732
05045001148020013;COTOPAXI;01;14802;0013;2,74;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,28574025360163
05045001148020016;COTOPAXI;01;14802;0016;2,59;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,83785203029302
05015001148290016;COTOPAXI;01;14829;0016;,37;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,7479712201823
05015001148290034;COTOPAXI;01;14829;0034;,29;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,8892269976227
05015001148590004;COTOPAXI;01;14859;0004;,22;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,8139146590932
